longitude,latitude,rank
-180.0,2.0,1
-180.0,3.0,1
-180.0,4.0,1
-180.0,5.0,1
-180.0,6.0,1
-180.0,7.0,1
-180.0,8.0,1
-180.0,9.0,1
-180.0,10.0,1
-180.0,11.0,1
-180.0,12.0,1
-180.0,24.0,1
-180.0,25.0,1
-180.0,26.0,1
-180.0,31.0,1
-180.0,32.0,1
-180.0,35.0,1
-180.0,36.0,1
-180.0,38.0,1
-180.0,39.0,1
-180.0,41.0,1
-180.0,42.0,1
-180.0,46.0,1
-180.0,47.0,1
-180.0,48.0,1
-180.0,53.0,1
-180.0,55.0,2
-180.0,57.0,2
-180.0,69.0,2
-180.0,70.0,2
-180.0,84.0,2
-180.0,88.0,2
-180.0,89.0,2
-180.0,90.0,2
-179.0,-60.0,2
-179.0,-6.0,1
-179.0,3.0,1
-179.0,5.0,1
-179.0,6.0,1
-179.0,7.0,1
-179.0,9.0,1
-179.0,10.0,1
-179.0,11.0,1
-179.0,12.0,1
-179.0,13.0,1
-179.0,21.0,1
-179.0,24.0,1
-179.0,25.0,1
-179.0,28.0,1
-179.0,30.0,1
-179.0,31.0,1
-179.0,35.0,1
-179.0,36.0,1
-179.0,37.0,1
-179.0,38.0,1
-179.0,39.0,1
-179.0,41.0,1
-179.0,42.0,1
-179.0,43.0,1
-179.0,44.0,1
-179.0,47.0,1
-179.0,48.0,1
-179.0,49.0,1
-179.0,50.0,1
-179.0,51.0,1
-179.0,52.0,1
-179.0,56.0,2
-179.0,57.0,2
-179.0,59.0,2
-179.0,69.0,2
-179.0,83.0,2
-179.0,84.0,2
-179.0,85.0,2
-179.0,87.0,2
-179.0,88.0,2
-179.0,89.0,2
-179.0,90.0,2
-178.0,-8.0,1
-178.0,6.0,1
-178.0,7.0,1
-178.0,8.0,1
-178.0,9.0,1
-178.0,10.0,1
-178.0,11.0,1
-178.0,12.0,1
-178.0,13.0,1
-178.0,17.0,1
-178.0,18.0,1
-178.0,19.0,1
-178.0,23.0,1
-178.0,24.0,1
-178.0,25.0,1
-178.0,26.0,1
-178.0,27.0,1
-178.0,28.0,1
-178.0,29.0,1
-178.0,30.0,1
-178.0,31.0,1
-178.0,36.0,1
-178.0,37.0,1
-178.0,38.0,1
-178.0,39.0,1
-178.0,40.0,1
-178.0,41.0,1
-178.0,42.0,1
-178.0,43.0,1
-178.0,44.0,1
-178.0,45.0,1
-178.0,46.0,1
-178.0,47.0,1
-178.0,48.0,1
-178.0,50.0,1
-178.0,51.0,1
-178.0,52.0,1
-178.0,54.0,1
-178.0,55.0,1
-178.0,56.0,2
-178.0,57.0,2
-178.0,62.0,2
-178.0,83.0,2
-178.0,84.0,2
-178.0,87.0,2
-178.0,88.0,2
-178.0,89.0,2
-178.0,90.0,2
-177.0,-56.0,2
-177.0,5.0,1
-177.0,6.0,1
-177.0,7.0,1
-177.0,11.0,1
-177.0,12.0,1
-177.0,13.0,1
-177.0,14.0,1
-177.0,15.0,1
-177.0,16.0,1
-177.0,17.0,1
-177.0,18.0,1
-177.0,19.0,1
-177.0,20.0,1
-177.0,21.0,1
-177.0,29.0,1
-177.0,36.0,1
-177.0,37.0,1
-177.0,38.0,1
-177.0,39.0,1
-177.0,40.0,1
-177.0,41.0,1
-177.0,42.0,1
-177.0,43.0,1
-177.0,44.0,1
-177.0,45.0,1
-177.0,46.0,1
-177.0,47.0,1
-177.0,48.0,1
-177.0,51.0,1
-177.0,54.0,1
-177.0,55.0,1
-177.0,56.0,2
-177.0,57.0,2
-177.0,64.0,2
-177.0,66.0,2
-177.0,68.0,2
-177.0,77.0,2
-177.0,83.0,2
-177.0,84.0,2
-177.0,88.0,2
-177.0,89.0,2
-177.0,90.0,2
-176.0,5.0,1
-176.0,6.0,1
-176.0,7.0,1
-176.0,10.0,1
-176.0,11.0,1
-176.0,12.0,1
-176.0,13.0,1
-176.0,14.0,1
-176.0,15.0,1
-176.0,16.0,1
-176.0,17.0,1
-176.0,18.0,1
-176.0,19.0,1
-176.0,20.0,1
-176.0,21.0,1
-176.0,22.0,1
-176.0,24.0,1
-176.0,25.0,1
-176.0,27.0,1
-176.0,28.0,1
-176.0,29.0,1
-176.0,37.0,1
-176.0,39.0,1
-176.0,40.0,1
-176.0,41.0,1
-176.0,42.0,1
-176.0,44.0,1
-176.0,45.0,1
-176.0,46.0,1
-176.0,48.0,1
-176.0,51.0,1
-176.0,52.0,1
-176.0,53.0,1
-176.0,54.0,1
-176.0,55.0,1
-176.0,69.0,2
-176.0,84.0,2
-176.0,86.0,2
-176.0,88.0,2
-176.0,89.0,2
-176.0,90.0,2
-175.0,15.0,1
-175.0,16.0,1
-175.0,18.0,1
-175.0,19.0,1
-175.0,20.0,1
-175.0,22.0,1
-175.0,23.0,1
-175.0,24.0,1
-175.0,28.0,1
-175.0,29.0,1
-175.0,30.0,1
-175.0,31.0,1
-175.0,32.0,1
-175.0,33.0,1
-175.0,34.0,1
-175.0,35.0,1
-175.0,36.0,1
-175.0,37.0,1
-175.0,38.0,1
-175.0,39.0,1
-175.0,41.0,1
-175.0,42.0,1
-175.0,44.0,1
-175.0,46.0,1
-175.0,47.0,1
-175.0,48.0,1
-175.0,49.0,1
-175.0,51.0,1
-175.0,52.0,1
-175.0,53.0,1
-175.0,54.0,1
-175.0,55.0,2
-175.0,69.0,2
-175.0,83.0,2
-175.0,84.0,2
-175.0,86.0,2
-175.0,87.0,2
-175.0,88.0,2
-175.0,89.0,2
-175.0,90.0,2
-174.0,-42.0,1
-174.0,5.0,1
-174.0,9.0,1
-174.0,17.0,1
-174.0,18.0,1
-174.0,19.0,1
-174.0,20.0,1
-174.0,22.0,1
-174.0,23.0,1
-174.0,24.0,1
-174.0,25.0,1
-174.0,29.0,1
-174.0,30.0,1
-174.0,31.0,1
-174.0,32.0,1
-174.0,33.0,1
-174.0,34.0,1
-174.0,37.0,1
-174.0,38.0,1
-174.0,39.0,1
-174.0,40.0,1
-174.0,42.0,1
-174.0,43.0,1
-174.0,46.0,1
-174.0,47.0,1
-174.0,48.0,1
-174.0,49.0,1
-174.0,50.0,1
-174.0,51.0,1
-174.0,52.0,1
-174.0,53.0,1
-174.0,54.0,1
-174.0,55.0,1
-174.0,73.0,2
-174.0,80.0,2
-174.0,83.0,2
-174.0,84.0,2
-174.0,88.0,2
-174.0,90.0,2
-173.0,-71.0,2
-173.0,-64.0,2
-173.0,3.0,1
-173.0,14.0,1
-173.0,15.0,1
-173.0,16.0,1
-173.0,17.0,1
-173.0,19.0,1
-173.0,20.0,1
-173.0,21.0,1
-173.0,22.0,1
-173.0,23.0,1
-173.0,24.0,1
-173.0,25.0,1
-173.0,26.0,1
-173.0,27.0,1
-173.0,28.0,1
-173.0,29.0,1
-173.0,30.0,1
-173.0,31.0,1
-173.0,32.0,1
-173.0,33.0,1
-173.0,34.0,1
-173.0,39.0,1
-173.0,42.0,1
-173.0,43.0,1
-173.0,44.0,1
-173.0,45.0,1
-173.0,46.0,1
-173.0,48.0,1
-173.0,49.0,1
-173.0,50.0,1
-173.0,53.0,1
-173.0,54.0,1
-173.0,55.0,2
-173.0,84.0,2
-173.0,87.0,2
-173.0,88.0,2
-173.0,89.0,2
-173.0,90.0,2
-172.0,5.0,1
-172.0,6.0,1
-172.0,8.0,1
-172.0,14.0,1
-172.0,16.0,1
-172.0,17.0,1
-172.0,19.0,1
-172.0,20.0,1
-172.0,21.0,1
-172.0,22.0,1
-172.0,23.0,1
-172.0,24.0,1
-172.0,25.0,1
-172.0,26.0,1
-172.0,27.0,1
-172.0,28.0,1
-172.0,29.0,1
-172.0,30.0,1
-172.0,31.0,1
-172.0,32.0,1
-172.0,33.0,1
-172.0,34.0,1
-172.0,35.0,1
-172.0,36.0,1
-172.0,40.0,1
-172.0,41.0,1
-172.0,50.0,1
-172.0,51.0,1
-172.0,53.0,1
-172.0,54.0,1
-172.0,55.0,1
-172.0,56.0,2
-172.0,69.0,2
-172.0,84.0,2
-172.0,85.0,2
-172.0,86.0,2
-172.0,87.0,2
-172.0,90.0,2
-171.0,4.0,1
-171.0,5.0,1
-171.0,6.0,1
-171.0,7.0,1
-171.0,8.0,1
-171.0,9.0,1
-171.0,10.0,1
-171.0,15.0,1
-171.0,16.0,1
-171.0,19.0,1
-171.0,21.0,1
-171.0,22.0,1
-171.0,23.0,1
-171.0,24.0,1
-171.0,25.0,1
-171.0,26.0,1
-171.0,27.0,1
-171.0,28.0,1
-171.0,29.0,1
-171.0,30.0,1
-171.0,31.0,1
-171.0,32.0,1
-171.0,33.0,1
-171.0,34.0,1
-171.0,35.0,1
-171.0,36.0,1
-171.0,37.0,1
-171.0,38.0,1
-171.0,43.0,1
-171.0,46.0,1
-171.0,47.0,1
-171.0,49.0,1
-171.0,50.0,1
-171.0,53.0,1
-171.0,64.0,2
-171.0,70.0,2
-171.0,84.0,2
-171.0,85.0,2
-171.0,86.0,2
-171.0,88.0,2
-171.0,90.0,2
-170.0,-71.0,2
-170.0,-13.0,1
-170.0,4.0,1
-170.0,5.0,1
-170.0,6.0,1
-170.0,7.0,1
-170.0,9.0,1
-170.0,10.0,1
-170.0,12.0,1
-170.0,13.0,1
-170.0,19.0,1
-170.0,20.0,1
-170.0,21.0,1
-170.0,22.0,1
-170.0,23.0,1
-170.0,24.0,1
-170.0,25.0,1
-170.0,26.0,1
-170.0,27.0,1
-170.0,28.0,1
-170.0,29.0,1
-170.0,30.0,1
-170.0,31.0,1
-170.0,32.0,1
-170.0,33.0,1
-170.0,34.0,1
-170.0,35.0,1
-170.0,36.0,1
-170.0,37.0,1
-170.0,41.0,1
-170.0,42.0,1
-170.0,49.0,1
-170.0,52.0,1
-170.0,53.0,1
-170.0,56.0,2
-170.0,62.0,2
-170.0,67.0,2
-170.0,84.0,2
-170.0,85.0,2
-170.0,86.0,2
-170.0,88.0,2
-170.0,90.0,2
-169.0,-69.0,2
-169.0,2.0,1
-169.0,3.0,1
-169.0,4.0,1
-169.0,5.0,1
-169.0,6.0,1
-169.0,9.0,1
-169.0,15.0,1
-169.0,21.0,1
-169.0,22.0,1
-169.0,23.0,1
-169.0,24.0,1
-169.0,25.0,1
-169.0,26.0,1
-169.0,27.0,1
-169.0,28.0,1
-169.0,29.0,1
-169.0,30.0,1
-169.0,31.0,1
-169.0,32.0,1
-169.0,33.0,1
-169.0,34.0,1
-169.0,35.0,1
-169.0,37.0,1
-169.0,48.0,1
-169.0,49.0,1
-169.0,50.0,1
-169.0,51.0,1
-169.0,52.0,1
-169.0,62.0,2
-169.0,63.0,2
-169.0,76.0,2
-169.0,83.0,2
-169.0,84.0,2
-169.0,88.0,2
-169.0,90.0,2
-168.0,-48.0,1
-168.0,-1.0,1
-168.0,3.0,1
-168.0,4.0,1
-168.0,6.0,1
-168.0,17.0,1
-168.0,18.0,1
-168.0,19.0,1
-168.0,22.0,1
-168.0,23.0,1
-168.0,24.0,1
-168.0,25.0,1
-168.0,26.0,1
-168.0,27.0,1
-168.0,28.0,1
-168.0,29.0,1
-168.0,30.0,1
-168.0,31.0,1
-168.0,32.0,1
-168.0,33.0,1
-168.0,34.0,1
-168.0,35.0,1
-168.0,36.0,1
-168.0,37.0,1
-168.0,42.0,1
-168.0,44.0,1
-168.0,45.0,1
-168.0,47.0,1
-168.0,50.0,1
-168.0,55.0,1
-168.0,57.0,2
-168.0,62.0,2
-168.0,69.0,2
-168.0,73.0,2
-168.0,83.0,2
-168.0,84.0,2
-168.0,88.0,2
-168.0,90.0,2
-167.0,-49.0,1
-167.0,1.0,1
-167.0,2.0,1
-167.0,3.0,1
-167.0,4.0,1
-167.0,5.0,1
-167.0,7.0,1
-167.0,8.0,1
-167.0,9.0,1
-167.0,11.0,1
-167.0,12.0,1
-167.0,13.0,1
-167.0,15.0,1
-167.0,19.0,1
-167.0,20.0,1
-167.0,22.0,1
-167.0,23.0,1
-167.0,24.0,1
-167.0,25.0,1
-167.0,26.0,1
-167.0,27.0,1
-167.0,28.0,1
-167.0,29.0,1
-167.0,30.0,1
-167.0,31.0,1
-167.0,32.0,1
-167.0,33.0,1
-167.0,34.0,1
-167.0,35.0,1
-167.0,36.0,1
-167.0,37.0,1
-167.0,38.0,1
-167.0,41.0,1
-167.0,43.0,1
-167.0,44.0,1
-167.0,45.0,1
-167.0,46.0,1
-167.0,47.0,1
-167.0,48.0,1
-167.0,50.0,1
-167.0,55.0,1
-167.0,60.0,2
-167.0,66.0,2
-167.0,84.0,2
-167.0,90.0,2
-166.0,1.0,1
-166.0,6.0,1
-166.0,7.0,1
-166.0,8.0,1
-166.0,9.0,1
-166.0,12.0,1
-166.0,13.0,1
-166.0,15.0,1
-166.0,21.0,1
-166.0,22.0,1
-166.0,23.0,1
-166.0,24.0,1
-166.0,25.0,1
-166.0,26.0,1
-166.0,27.0,1
-166.0,28.0,1
-166.0,29.0,1
-166.0,30.0,1
-166.0,31.0,1
-166.0,32.0,1
-166.0,33.0,1
-166.0,34.0,1
-166.0,35.0,1
-166.0,36.0,1
-166.0,37.0,1
-166.0,38.0,1
-166.0,39.0,1
-166.0,44.0,1
-166.0,45.0,1
-166.0,46.0,1
-166.0,49.0,1
-166.0,50.0,1
-166.0,51.0,1
-166.0,53.0,1
-166.0,75.0,2
-166.0,83.0,2
-166.0,84.0,2
-166.0,86.0,2
-166.0,87.0,2
-166.0,88.0,2
-166.0,90.0,2
-165.0,-70.0,2
-165.0,-69.0,2
-165.0,-24.0,1
-165.0,4.0,1
-165.0,5.0,1
-165.0,6.0,1
-165.0,7.0,1
-165.0,8.0,1
-165.0,12.0,1
-165.0,14.0,1
-165.0,15.0,1
-165.0,17.0,1
-165.0,22.0,1
-165.0,23.0,1
-165.0,24.0,1
-165.0,25.0,1
-165.0,26.0,1
-165.0,27.0,1
-165.0,28.0,1
-165.0,29.0,1
-165.0,30.0,1
-165.0,31.0,1
-165.0,32.0,1
-165.0,33.0,1
-165.0,34.0,1
-165.0,35.0,1
-165.0,36.0,1
-165.0,37.0,1
-165.0,38.0,1
-165.0,39.0,1
-165.0,42.0,1
-165.0,44.0,1
-165.0,45.0,1
-165.0,46.0,1
-165.0,49.0,1
-165.0,50.0,1
-165.0,51.0,1
-165.0,55.0,1
-165.0,58.0,2
-165.0,63.0,2
-165.0,75.0,2
-165.0,83.0,2
-165.0,86.0,2
-165.0,87.0,2
-165.0,88.0,2
-165.0,90.0,2
-164.0,-4.0,1
-164.0,3.0,1
-164.0,11.0,1
-164.0,12.0,1
-164.0,13.0,1
-164.0,14.0,1
-164.0,15.0,1
-164.0,16.0,1
-164.0,17.0,1
-164.0,20.0,1
-164.0,22.0,1
-164.0,23.0,1
-164.0,24.0,1
-164.0,25.0,1
-164.0,26.0,1
-164.0,27.0,1
-164.0,28.0,1
-164.0,29.0,1
-164.0,30.0,1
-164.0,31.0,1
-164.0,32.0,1
-164.0,33.0,1
-164.0,34.0,1
-164.0,35.0,1
-164.0,36.0,1
-164.0,37.0,1
-164.0,40.0,1
-164.0,41.0,1
-164.0,46.0,1
-164.0,84.0,2
-164.0,85.0,2
-164.0,86.0,2
-164.0,90.0,2
-163.0,3.0,1
-163.0,7.0,1
-163.0,8.0,1
-163.0,10.0,1
-163.0,11.0,1
-163.0,12.0,1
-163.0,13.0,1
-163.0,14.0,1
-163.0,15.0,1
-163.0,16.0,1
-163.0,17.0,1
-163.0,18.0,1
-163.0,19.0,1
-163.0,22.0,1
-163.0,23.0,1
-163.0,24.0,1
-163.0,25.0,1
-163.0,26.0,1
-163.0,27.0,1
-163.0,28.0,1
-163.0,29.0,1
-163.0,30.0,1
-163.0,31.0,1
-163.0,32.0,1
-163.0,33.0,1
-163.0,34.0,1
-163.0,35.0,1
-163.0,36.0,1
-163.0,37.0,1
-163.0,38.0,1
-163.0,41.0,1
-163.0,45.0,1
-163.0,46.0,1
-163.0,48.0,1
-163.0,49.0,1
-163.0,57.0,2
-163.0,58.0,2
-163.0,59.0,2
-163.0,70.0,2
-163.0,83.0,2
-163.0,84.0,2
-163.0,85.0,2
-163.0,88.0,2
-163.0,90.0,2
-162.0,6.0,1
-162.0,7.0,1
-162.0,8.0,1
-162.0,12.0,1
-162.0,13.0,1
-162.0,14.0,1
-162.0,15.0,1
-162.0,16.0,1
-162.0,17.0,1
-162.0,18.0,1
-162.0,19.0,1
-162.0,21.0,1
-162.0,22.0,1
-162.0,23.0,1
-162.0,24.0,1
-162.0,25.0,1
-162.0,26.0,1
-162.0,27.0,1
-162.0,28.0,1
-162.0,29.0,1
-162.0,30.0,1
-162.0,31.0,1
-162.0,32.0,1
-162.0,33.0,1
-162.0,34.0,1
-162.0,35.0,1
-162.0,36.0,1
-162.0,37.0,1
-162.0,38.0,1
-162.0,40.0,1
-162.0,41.0,1
-162.0,42.0,1
-162.0,43.0,1
-162.0,44.0,1
-162.0,45.0,1
-162.0,47.0,1
-162.0,49.0,1
-162.0,56.0,2
-162.0,70.0,2
-162.0,73.0,2
-162.0,83.0,2
-162.0,84.0,2
-162.0,85.0,2
-162.0,88.0,2
-162.0,90.0,2
-161.0,-69.0,2
-161.0,12.0,1
-161.0,14.0,1
-161.0,15.0,1
-161.0,16.0,1
-161.0,17.0,1
-161.0,18.0,1
-161.0,19.0,1
-161.0,20.0,1
-161.0,21.0,1
-161.0,22.0,1
-161.0,23.0,1
-161.0,24.0,1
-161.0,25.0,1
-161.0,26.0,1
-161.0,27.0,1
-161.0,28.0,1
-161.0,29.0,1
-161.0,30.0,1
-161.0,31.0,1
-161.0,32.0,1
-161.0,33.0,1
-161.0,34.0,1
-161.0,35.0,1
-161.0,36.0,1
-161.0,37.0,1
-161.0,38.0,1
-161.0,39.0,1
-161.0,42.0,1
-161.0,43.0,1
-161.0,44.0,1
-161.0,46.0,1
-161.0,47.0,1
-161.0,48.0,1
-161.0,54.0,1
-161.0,72.0,2
-161.0,83.0,2
-161.0,84.0,2
-161.0,86.0,2
-161.0,87.0,2
-161.0,90.0,2
-160.0,-15.0,1
-160.0,13.0,1
-160.0,14.0,1
-160.0,15.0,1
-160.0,16.0,1
-160.0,17.0,1
-160.0,18.0,1
-160.0,19.0,1
-160.0,20.0,1
-160.0,21.0,1
-160.0,22.0,1
-160.0,23.0,1
-160.0,24.0,1
-160.0,25.0,1
-160.0,26.0,1
-160.0,27.0,1
-160.0,28.0,1
-160.0,29.0,1
-160.0,30.0,1
-160.0,31.0,1
-160.0,32.0,1
-160.0,33.0,1
-160.0,34.0,1
-160.0,35.0,1
-160.0,36.0,1
-160.0,37.0,1
-160.0,38.0,1
-160.0,40.0,1
-160.0,41.0,1
-160.0,42.0,1
-160.0,44.0,1
-160.0,46.0,1
-160.0,47.0,1
-160.0,51.0,1
-160.0,56.0,2
-160.0,83.0,2
-160.0,84.0,2
-160.0,86.0,2
-160.0,88.0,2
-160.0,90.0,2
-159.0,-71.0,2
-159.0,14.0,1
-159.0,15.0,1
-159.0,16.0,1
-159.0,17.0,1
-159.0,18.0,1
-159.0,19.0,1
-159.0,20.0,1
-159.0,21.0,1
-159.0,22.0,1
-159.0,23.0,1
-159.0,24.0,1
-159.0,25.0,1
-159.0,26.0,1
-159.0,27.0,1
-159.0,28.0,1
-159.0,29.0,1
-159.0,30.0,1
-159.0,31.0,1
-159.0,32.0,1
-159.0,33.0,1
-159.0,34.0,1
-159.0,35.0,1
-159.0,36.0,1
-159.0,37.0,1
-159.0,38.0,1
-159.0,40.0,1
-159.0,41.0,1
-159.0,42.0,1
-159.0,47.0,1
-159.0,50.0,1
-159.0,54.0,1
-159.0,55.0,2
-159.0,58.0,2
-159.0,86.0,2
-159.0,87.0,2
-159.0,88.0,2
-159.0,90.0,2
-158.0,11.0,1
-158.0,12.0,1
-158.0,13.0,1
-158.0,14.0,1
-158.0,15.0,1
-158.0,16.0,1
-158.0,17.0,1
-158.0,18.0,1
-158.0,19.0,1
-158.0,20.0,1
-158.0,21.0,1
-158.0,22.0,1
-158.0,23.0,1
-158.0,24.0,1
-158.0,25.0,1
-158.0,26.0,1
-158.0,27.0,1
-158.0,28.0,1
-158.0,29.0,1
-158.0,30.0,1
-158.0,31.0,1
-158.0,32.0,1
-158.0,33.0,1
-158.0,34.0,1
-158.0,35.0,1
-158.0,36.0,1
-158.0,37.0,1
-158.0,38.0,1
-158.0,40.0,1
-158.0,46.0,1
-158.0,47.0,1
-158.0,50.0,1
-158.0,83.0,2
-158.0,84.0,2
-158.0,86.0,2
-158.0,88.0,2
-158.0,90.0,2
-157.0,-23.0,1
-157.0,12.0,1
-157.0,13.0,1
-157.0,14.0,1
-157.0,15.0,1
-157.0,16.0,1
-157.0,17.0,1
-157.0,18.0,1
-157.0,19.0,1
-157.0,20.0,1
-157.0,21.0,1
-157.0,22.0,1
-157.0,23.0,1
-157.0,24.0,1
-157.0,25.0,1
-157.0,26.0,1
-157.0,27.0,1
-157.0,28.0,1
-157.0,29.0,1
-157.0,30.0,1
-157.0,31.0,1
-157.0,32.0,1
-157.0,33.0,1
-157.0,34.0,1
-157.0,35.0,1
-157.0,36.0,1
-157.0,37.0,1
-157.0,38.0,1
-157.0,40.0,1
-157.0,43.0,1
-157.0,47.0,1
-157.0,52.0,1
-157.0,57.0,2
-157.0,58.0,2
-157.0,73.0,2
-157.0,83.0,2
-157.0,84.0,2
-157.0,86.0,2
-157.0,87.0,2
-157.0,90.0,2
-156.0,-74.0,2
-156.0,-21.0,1
-156.0,7.0,1
-156.0,9.0,1
-156.0,10.0,1
-156.0,13.0,1
-156.0,14.0,1
-156.0,15.0,1
-156.0,16.0,1
-156.0,17.0,1
-156.0,18.0,1
-156.0,19.0,1
-156.0,20.0,1
-156.0,21.0,1
-156.0,22.0,1
-156.0,23.0,1
-156.0,24.0,1
-156.0,25.0,1
-156.0,26.0,1
-156.0,27.0,1
-156.0,28.0,1
-156.0,29.0,1
-156.0,30.0,1
-156.0,31.0,1
-156.0,32.0,1
-156.0,33.0,1
-156.0,34.0,1
-156.0,35.0,1
-156.0,36.0,1
-156.0,37.0,1
-156.0,38.0,1
-156.0,39.0,1
-156.0,42.0,1
-156.0,43.0,1
-156.0,48.0,1
-156.0,49.0,1
-156.0,51.0,1
-156.0,58.0,2
-156.0,71.0,2
-156.0,83.0,2
-156.0,84.0,2
-156.0,86.0,2
-156.0,87.0,2
-156.0,90.0,2
-155.0,-74.0,2
-155.0,7.0,1
-155.0,8.0,1
-155.0,10.0,1
-155.0,11.0,1
-155.0,12.0,1
-155.0,13.0,1
-155.0,14.0,1
-155.0,16.0,1
-155.0,17.0,1
-155.0,18.0,1
-155.0,19.0,1
-155.0,20.0,1
-155.0,21.0,1
-155.0,22.0,1
-155.0,23.0,1
-155.0,24.0,1
-155.0,25.0,1
-155.0,26.0,1
-155.0,27.0,1
-155.0,28.0,1
-155.0,29.0,1
-155.0,30.0,1
-155.0,31.0,1
-155.0,32.0,1
-155.0,33.0,1
-155.0,34.0,1
-155.0,35.0,1
-155.0,36.0,1
-155.0,37.0,1
-155.0,38.0,1
-155.0,42.0,1
-155.0,43.0,1
-155.0,44.0,1
-155.0,46.0,1
-155.0,49.0,1
-155.0,61.0,2
-155.0,63.0,2
-155.0,64.0,2
-155.0,69.0,2
-155.0,83.0,2
-155.0,84.0,2
-155.0,86.0,2
-155.0,90.0,2
-154.0,0.0,1
-154.0,5.0,1
-154.0,6.0,1
-154.0,7.0,1
-154.0,8.0,1
-154.0,10.0,1
-154.0,11.0,1
-154.0,12.0,1
-154.0,13.0,1
-154.0,14.0,1
-154.0,16.0,1
-154.0,17.0,1
-154.0,18.0,1
-154.0,19.0,1
-154.0,20.0,1
-154.0,21.0,1
-154.0,22.0,1
-154.0,23.0,1
-154.0,24.0,1
-154.0,25.0,1
-154.0,26.0,1
-154.0,27.0,1
-154.0,28.0,1
-154.0,29.0,1
-154.0,30.0,1
-154.0,31.0,1
-154.0,32.0,1
-154.0,33.0,1
-154.0,34.0,1
-154.0,35.0,1
-154.0,36.0,1
-154.0,37.0,1
-154.0,38.0,1
-154.0,39.0,1
-154.0,41.0,1
-154.0,44.0,1
-154.0,69.0,2
-154.0,70.0,2
-154.0,84.0,2
-154.0,86.0,2
-154.0,87.0,2
