longitude,latitude,rank
139.0,63.0,2
139.0,67.0,2
139.0,74.0,2
139.0,75.0,2
139.0,83.0,2
139.0,88.0,2
139.0,89.0,2
139.0,90.0,2
140.0,-67.0,2
140.0,-59.0,2
140.0,2.0,1
140.0,5.0,1
140.0,6.0,1
140.0,7.0,1
140.0,26.0,1
140.0,38.0,1
140.0,62.0,2
140.0,63.0,2
140.0,68.0,2
140.0,70.0,2
140.0,71.0,2
140.0,86.0,2
140.0,88.0,2
140.0,89.0,2
140.0,90.0,2
141.0,-1.0,1
141.0,4.0,1
141.0,5.0,1
141.0,13.0,1
141.0,66.0,2
141.0,69.0,2
141.0,70.0,2
141.0,73.0,2
141.0,77.0,2
141.0,79.0,2
141.0,84.0,2
141.0,86.0,2
141.0,87.0,2
141.0,88.0,2
141.0,89.0,2
141.0,90.0,2
142.0,-2.0,1
142.0,-1.0,1
142.0,3.0,1
142.0,4.0,1
142.0,5.0,1
142.0,56.0,2
142.0,65.0,2
142.0,68.0,2
142.0,69.0,2
142.0,70.0,2
142.0,74.0,2
142.0,76.0,2
142.0,77.0,2
142.0,83.0,2
142.0,84.0,2
142.0,85.0,2
142.0,86.0,2
142.0,87.0,2
142.0,88.0,2
142.0,89.0,2
142.0,90.0,2
143.0,-68.0,2
143.0,-59.0,2
143.0,-1.0,1
143.0,3.0,1
143.0,4.0,1
143.0,36.0,1
143.0,37.0,1
143.0,42.0,1
143.0,53.0,1
143.0,75.0,2
143.0,76.0,2
143.0,78.0,2
143.0,83.0,2
143.0,84.0,2
143.0,88.0,2
143.0,89.0,2
143.0,90.0,2
144.0,2.0,1
144.0,3.0,1
144.0,4.0,1
144.0,5.0,1
144.0,6.0,1
144.0,7.0,1
144.0,10.0,1
144.0,34.0,1
144.0,35.0,1
144.0,58.0,2
144.0,61.0,2
144.0,69.0,2
144.0,70.0,2
144.0,71.0,2
144.0,76.0,2
144.0,83.0,2
144.0,84.0,2
144.0,86.0,2
144.0,89.0,2
144.0,90.0,2
145.0,-25.0,1
145.0,2.0,1
145.0,3.0,1
145.0,4.0,1
145.0,5.0,1
145.0,6.0,1
145.0,7.0,1
145.0,9.0,1
145.0,40.0,1
145.0,65.0,2
145.0,67.0,2
145.0,69.0,2
145.0,70.0,2
145.0,83.0,2
145.0,84.0,2
145.0,87.0,2
145.0,88.0,2
145.0,89.0,2
145.0,90.0,2
146.0,1.0,1
146.0,2.0,1
146.0,3.0,1
146.0,4.0,1
146.0,5.0,1
146.0,6.0,1
146.0,8.0,1
146.0,17.0,1
146.0,38.0,1
146.0,57.0,2
146.0,66.0,2
146.0,68.0,2
146.0,69.0,2
146.0,70.0,2
146.0,74.0,2
146.0,83.0,2
146.0,84.0,2
146.0,85.0,2
146.0,87.0,2
146.0,88.0,2
146.0,89.0,2
146.0,90.0,2
147.0,1.0,1
147.0,2.0,1
147.0,3.0,1
147.0,4.0,1
147.0,5.0,1
147.0,6.0,1
147.0,7.0,1
147.0,8.0,1
147.0,39.0,1
147.0,59.0,2
147.0,67.0,2
147.0,68.0,2
147.0,69.0,2
147.0,71.0,2
147.0,75.0,2
147.0,76.0,2
147.0,84.0,2
147.0,86.0,2
147.0,87.0,2
147.0,88.0,2
147.0,89.0,2
147.0,90.0,2
148.0,3.0,1
148.0,4.0,1
148.0,5.0,1
148.0,6.0,1
148.0,7.0,1
148.0,8.0,1
148.0,54.0,1
148.0,70.0,2
148.0,71.0,2
148.0,83.0,2
148.0,84.0,2
148.0,87.0,2
148.0,88.0,2
148.0,89.0,2
148.0,90.0,2
149.0,2.0,1
149.0,3.0,1
149.0,4.0,1
149.0,5.0,1
149.0,6.0,1
149.0,7.0,1
149.0,8.0,1
149.0,9.0,1
149.0,18.0,1
149.0,49.0,1
149.0,50.0,1
149.0,71.0,2
149.0,73.0,2
149.0,83.0,2
149.0,84.0,2
149.0,88.0,2
149.0,89.0,2
149.0,90.0,2
150.0,4.0,1
150.0,5.0,1
150.0,6.0,1
150.0,7.0,1
150.0,8.0,1
150.0,9.0,1
150.0,35.0,1
150.0,36.0,1
150.0,45.0,1
150.0,49.0,1
150.0,52.0,1
150.0,53.0,1
150.0,60.0,2
150.0,64.0,2
150.0,66.0,2
150.0,73.0,2
150.0,74.0,2
150.0,84.0,2
150.0,88.0,2
150.0,89.0,2
150.0,90.0,2
151.0,-72.0,2
151.0,4.0,1
151.0,5.0,1
151.0,6.0,1
151.0,7.0,1
151.0,8.0,1
151.0,9.0,1
151.0,38.0,1
151.0,49.0,1
151.0,57.0,2
151.0,67.0,2
151.0,69.0,2
151.0,71.0,2
151.0,73.0,2
151.0,83.0,2
151.0,84.0,2
151.0,86.0,2
151.0,88.0,2
151.0,89.0,2
151.0,90.0,2
152.0,-72.0,2
152.0,-71.0,2
152.0,4.0,1
152.0,5.0,1
152.0,6.0,1
152.0,7.0,1
152.0,8.0,1
152.0,9.0,1
152.0,10.0,1
152.0,11.0,1
152.0,38.0,1
152.0,39.0,1
152.0,41.0,1
152.0,46.0,1
152.0,54.0,1
152.0,69.0,2
152.0,70.0,2
152.0,72.0,2
152.0,83.0,2
152.0,84.0,2
152.0,87.0,2
152.0,89.0,2
152.0,90.0,2
153.0,-68.0,2
153.0,3.0,1
153.0,4.0,1
153.0,5.0,1
153.0,6.0,1
153.0,7.0,1
153.0,8.0,1
153.0,10.0,1
153.0,15.0,1
153.0,36.0,1
153.0,41.0,1
153.0,45.0,1
153.0,46.0,1
153.0,48.0,1
153.0,49.0,1
153.0,50.0,1
153.0,53.0,1
153.0,66.0,2
153.0,67.0,2
153.0,78.0,2
153.0,84.0,2
153.0,89.0,2
153.0,90.0,2
154.0,3.0,1
154.0,4.0,1
154.0,5.0,1
154.0,6.0,1
154.0,7.0,1
154.0,8.0,1
154.0,10.0,1
154.0,11.0,1
154.0,13.0,1
154.0,16.0,1
154.0,17.0,1
154.0,21.0,1
154.0,29.0,1
154.0,38.0,1
154.0,45.0,1
154.0,51.0,1
154.0,53.0,1
154.0,56.0,2
154.0,63.0,2
154.0,64.0,2
154.0,70.0,2
154.0,71.0,2
154.0,72.0,2
154.0,76.0,2
154.0,78.0,2
154.0,80.0,2
154.0,84.0,2
154.0,88.0,2
154.0,90.0,2
155.0,-70.0,2
155.0,3.0,1
155.0,4.0,1
155.0,5.0,1
155.0,6.0,1
155.0,7.0,1
155.0,8.0,1
155.0,9.0,1
155.0,10.0,1
155.0,17.0,1
155.0,28.0,1
155.0,40.0,1
155.0,42.0,1
155.0,45.0,1
155.0,51.0,1
155.0,53.0,1
155.0,63.0,2
155.0,70.0,2
155.0,71.0,2
155.0,73.0,2
155.0,75.0,2
155.0,79.0,2
155.0,84.0,2
155.0,86.0,2
155.0,87.0,2
155.0,88.0,2
155.0,90.0,2
156.0,1.0,1
156.0,3.0,1
156.0,4.0,1
156.0,5.0,1
156.0,6.0,1
156.0,7.0,1
156.0,8.0,1
156.0,20.0,1
156.0,39.0,1
156.0,40.0,1
156.0,43.0,1
156.0,45.0,1
156.0,48.0,1
156.0,50.0,1
156.0,51.0,1
156.0,64.0,2
156.0,74.0,2
156.0,75.0,2
156.0,84.0,2
156.0,87.0,2
156.0,88.0,2
156.0,90.0,2
157.0,2.0,1
157.0,3.0,1
157.0,4.0,1
157.0,5.0,1
157.0,6.0,1
157.0,7.0,1
157.0,8.0,1
157.0,9.0,1
157.0,11.0,1
157.0,13.0,1
157.0,16.0,1
157.0,39.0,1
157.0,44.0,1
157.0,51.0,1
157.0,72.0,2
157.0,73.0,2
157.0,74.0,2
157.0,75.0,2
157.0,87.0,2
157.0,88.0,2
157.0,90.0,2
158.0,-2.0,1
158.0,-1.0,1
158.0,0.0,1
158.0,1.0,1
158.0,2.0,1
158.0,3.0,1
158.0,4.0,1
158.0,5.0,1
158.0,6.0,1
158.0,7.0,1
158.0,8.0,1
158.0,9.0,1
158.0,10.0,1
158.0,11.0,1
158.0,12.0,1
158.0,13.0,1
158.0,20.0,1
158.0,30.0,1
158.0,31.0,1
158.0,40.0,1
158.0,41.0,1
158.0,47.0,1
158.0,49.0,1
158.0,56.0,2
158.0,63.0,2
158.0,73.0,2
158.0,74.0,2
158.0,86.0,2
158.0,88.0,2
158.0,90.0,2
159.0,-10.0,1
159.0,-3.0,1
159.0,-2.0,1
159.0,-1.0,1
159.0,0.0,1
159.0,1.0,1
159.0,2.0,1
159.0,3.0,1
159.0,4.0,1
159.0,5.0,1
159.0,6.0,1
159.0,7.0,1
159.0,8.0,1
159.0,11.0,1
159.0,12.0,1
159.0,14.0,1
159.0,20.0,1
159.0,48.0,1
159.0,49.0,1
159.0,66.0,2
159.0,69.0,2
159.0,70.0,2
159.0,72.0,2
159.0,77.0,2
159.0,83.0,2
159.0,88.0,2
159.0,90.0,2
160.0,-50.0,1
160.0,-37.0,1
160.0,-2.0,1
160.0,-1.0,1
160.0,0.0,1
160.0,1.0,1
160.0,2.0,1
160.0,3.0,1
160.0,4.0,1
160.0,5.0,1
160.0,6.0,1
160.0,8.0,1
160.0,9.0,1
160.0,12.0,1
160.0,13.0,1
160.0,14.0,1
160.0,15.0,1
160.0,17.0,1
160.0,19.0,1
160.0,21.0,1
160.0,31.0,1
160.0,35.0,1
160.0,38.0,1
160.0,58.0,2
160.0,59.0,2
160.0,60.0,2
160.0,69.0,2
160.0,75.0,2
160.0,76.0,2
160.0,85.0,2
160.0,87.0,2
160.0,88.0,2
160.0,90.0,2
161.0,-30.0,1
161.0,-2.0,1
161.0,-1.0,1
161.0,0.0,1
161.0,1.0,1
161.0,2.0,1
161.0,3.0,1
161.0,4.0,1
161.0,5.0,1
161.0,6.0,1
161.0,8.0,1
161.0,9.0,1
161.0,10.0,1
161.0,13.0,1
161.0,14.0,1
161.0,15.0,1
161.0,16.0,1
161.0,20.0,1
161.0,24.0,1
161.0,52.0,1
161.0,67.0,2
161.0,70.0,2
161.0,83.0,2
161.0,85.0,2
161.0,86.0,2
161.0,87.0,2
161.0,88.0,2
161.0,89.0,2
161.0,90.0,2
162.0,-3.0,1
162.0,-2.0,1
162.0,-1.0,1
162.0,0.0,1
162.0,1.0,1
162.0,2.0,1
162.0,3.0,1
162.0,4.0,1
162.0,5.0,1
162.0,6.0,1
162.0,7.0,1
162.0,8.0,1
162.0,9.0,1
162.0,10.0,1
162.0,15.0,1
162.0,16.0,1
162.0,22.0,1
162.0,24.0,1
162.0,75.0,2
162.0,84.0,2
162.0,85.0,2
162.0,86.0,2
162.0,87.0,2
162.0,88.0,2
162.0,90.0,2
163.0,-71.0,2
163.0,-3.0,1
163.0,-2.0,1
163.0,-1.0,1
163.0,0.0,1
163.0,1.0,1
163.0,2.0,1
163.0,3.0,1
163.0,4.0,1
163.0,5.0,1
163.0,6.0,1
163.0,7.0,1
163.0,9.0,1
163.0,10.0,1
163.0,22.0,1
163.0,24.0,1
163.0,28.0,1
163.0,34.0,1
163.0,35.0,1
163.0,37.0,1
163.0,38.0,1
163.0,49.0,1
163.0,55.0,1
163.0,59.0,2
163.0,76.0,2
163.0,84.0,2
163.0,85.0,2
163.0,87.0,2
163.0,88.0,2
163.0,90.0,2
164.0,-4.0,1
164.0,-3.0,1
164.0,-2.0,1
164.0,-1.0,1
164.0,0.0,1
164.0,1.0,1
164.0,2.0,1
164.0,3.0,1
164.0,4.0,1
164.0,5.0,1
164.0,6.0,1
164.0,7.0,1
164.0,8.0,1
164.0,9.0,1
164.0,10.0,1
164.0,11.0,1
164.0,14.0,1
164.0,15.0,1
164.0,16.0,1
164.0,17.0,1
164.0,18.0,1
164.0,21.0,1
164.0,28.0,1
164.0,32.0,1
164.0,35.0,1
164.0,41.0,1
164.0,42.0,1
164.0,53.0,1
164.0,54.0,1
164.0,55.0,1
164.0,58.0,2
164.0,65.0,2
164.0,69.0,2
164.0,83.0,2
164.0,84.0,2
164.0,85.0,2
164.0,88.0,2
164.0,90.0,2
165.0,-4.0,1
165.0,-3.0,1
165.0,-2.0,1
165.0,-1.0,1
165.0,0.0,1
165.0,1.0,1
165.0,2.0,1
165.0,3.0,1
165.0,4.0,1
165.0,5.0,1
165.0,6.0,1
165.0,7.0,1
165.0,8.0,1
165.0,9.0,1
165.0,11.0,1
165.0,15.0,1
165.0,16.0,1
165.0,17.0,1
165.0,18.0,1
165.0,26.0,1
165.0,27.0,1
165.0,34.0,1
165.0,37.0,1
165.0,47.0,1
165.0,48.0,1
165.0,52.0,1
165.0,56.0,2
165.0,69.0,2
165.0,76.0,2
165.0,83.0,2
165.0,84.0,2
165.0,85.0,2
165.0,87.0,2
165.0,88.0,2
165.0,90.0,2
166.0,-5.0,1
166.0,-4.0,1
166.0,-3.0,1
166.0,-2.0,1
166.0,-1.0,1
166.0,0.0,1
166.0,1.0,1
166.0,2.0,1
166.0,3.0,1
166.0,4.0,1
166.0,5.0,1
166.0,6.0,1
166.0,7.0,1
166.0,8.0,1
166.0,9.0,1
166.0,11.0,1
166.0,12.0,1
166.0,15.0,1
166.0,16.0,1
166.0,17.0,1
166.0,18.0,1
166.0,20.0,1
166.0,22.0,1
166.0,33.0,1
166.0,34.0,1
166.0,35.0,1
166.0,36.0,1
166.0,47.0,1
166.0,60.0,2
166.0,64.0,2
166.0,76.0,2
166.0,83.0,2
166.0,84.0,2
166.0,85.0,2
166.0,88.0,2
166.0,90.0,2
167.0,-32.0,1
167.0,-4.0,1
167.0,-3.0,1
167.0,-2.0,1
167.0,-1.0,1
167.0,0.0,1
167.0,1.0,1
167.0,2.0,1
167.0,3.0,1
167.0,4.0,1
167.0,5.0,1
167.0,6.0,1
167.0,7.0,1
167.0,8.0,1
167.0,9.0,1
167.0,10.0,1
167.0,11.0,1
167.0,12.0,1
167.0,13.0,1
167.0,15.0,1
167.0,16.0,1
167.0,17.0,1
167.0,18.0,1
167.0,19.0,1
167.0,22.0,1
167.0,26.0,1
167.0,33.0,1
167.0,34.0,1
167.0,36.0,1
167.0,37.0,1
167.0,38.0,1
167.0,39.0,1
167.0,40.0,1
167.0,48.0,1
167.0,52.0,1
167.0,84.0,2
167.0,85.0,2
167.0,90.0,2
168.0,-4.0,1
168.0,-2.0,1
168.0,-1.0,1
168.0,0.0,1
168.0,1.0,1
168.0,2.0,1
168.0,3.0,1
168.0,4.0,1
168.0,5.0,1
168.0,6.0,1
168.0,7.0,1
168.0,8.0,1
168.0,9.0,1
168.0,10.0,1
168.0,11.0,1
168.0,12.0,1
168.0,13.0,1
168.0,14.0,1
168.0,15.0,1
168.0,16.0,1
168.0,17.0,1
168.0,18.0,1
168.0,19.0,1
168.0,20.0,1
168.0,21.0,1
168.0,28.0,1
168.0,30.0,1
168.0,33.0,1
168.0,34.0,1
168.0,35.0,1
168.0,36.0,1
168.0,37.0,1
168.0,38.0,1
168.0,39.0,1
168.0,40.0,1
168.0,54.0,1
168.0,68.0,2
168.0,75.0,2
168.0,76.0,2
168.0,84.0,2
168.0,85.0,2
168.0,87.0,2
168.0,88.0,2
168.0,90.0,2
169.0,-35.0,1
169.0,-4.0,1
169.0,-2.0,1
169.0,-1.0,1
169.0,0.0,1
169.0,1.0,1
169.0,2.0,1
169.0,3.0,1
169.0,4.0,1
169.0,5.0,1
169.0,6.0,1
169.0,7.0,1
169.0,8.0,1
169.0,9.0,1
169.0,10.0,1
169.0,12.0,1
169.0,13.0,1
169.0,14.0,1
169.0,15.0,1
169.0,17.0,1
169.0,18.0,1
169.0,21.0,1
169.0,22.0,1
169.0,27.0,1
169.0,28.0,1
169.0,31.0,1
169.0,34.0,1
169.0,35.0,1
169.0,36.0,1
169.0,37.0,1
169.0,38.0,1
169.0,39.0,1
169.0,40.0,1
169.0,49.0,1
169.0,64.0,2
169.0,70.0,2
169.0,75.0,2
169.0,76.0,2
169.0,84.0,2
169.0,85.0,2
169.0,88.0,2
169.0,90.0,2
170.0,-4.0,1
170.0,-3.0,1
170.0,-2.0,1
170.0,-1.0,1
170.0,0.0,1
170.0,1.0,1
170.0,2.0,1
170.0,3.0,1
170.0,4.0,1
170.0,5.0,1
170.0,6.0,1
170.0,8.0,1
170.0,9.0,1
170.0,10.0,1
170.0,11.0,1
170.0,12.0,1
170.0,13.0,1
170.0,14.0,1
170.0,15.0,1
170.0,16.0,1
170.0,17.0,1
170.0,18.0,1
170.0,22.0,1
170.0,23.0,1
170.0,24.0,1
170.0,29.0,1
170.0,30.0,1
170.0,32.0,1
170.0,33.0,1
170.0,35.0,1
170.0,36.0,1
170.0,37.0,1
170.0,38.0,1
170.0,40.0,1
170.0,42.0,1
170.0,44.0,1
170.0,49.0,1
170.0,50.0,1
170.0,67.0,2
170.0,68.0,2
170.0,74.0,2
170.0,75.0,2
170.0,76.0,2
170.0,84.0,2
170.0,85.0,2
170.0,88.0,2
170.0,89.0,2
170.0,90.0,2
171.0,-3.0,1
171.0,-2.0,1
171.0,0.0,1
171.0,1.0,1
171.0,2.0,1
171.0,3.0,1
171.0,4.0,1
171.0,5.0,1
171.0,6.0,1
171.0,7.0,1
171.0,8.0,1
171.0,9.0,1
171.0,10.0,1
171.0,11.0,1
171.0,12.0,1
171.0,13.0,1
171.0,14.0,1
171.0,16.0,1
171.0,17.0,1
171.0,18.0,1
171.0,20.0,1
171.0,22.0,1
171.0,23.0,1
171.0,25.0,1
171.0,28.0,1
171.0,29.0,1
171.0,35.0,1
171.0,36.0,1
171.0,38.0,1
171.0,42.0,1
171.0,44.0,1
171.0,47.0,1
171.0,48.0,1
171.0,57.0,2
171.0,65.0,2
171.0,66.0,2
171.0,67.0,2
171.0,68.0,2
171.0,74.0,2
171.0,76.0,2
171.0,84.0,2
171.0,85.0,2
171.0,88.0,2
171.0,89.0,2
171.0,90.0,2
172.0,0.0,1
172.0,1.0,1
172.0,2.0,1
172.0,3.0,1
172.0,4.0,1
172.0,5.0,1
172.0,6.0,1
172.0,7.0,1
172.0,8.0,1
172.0,9.0,1
172.0,10.0,1
172.0,11.0,1
172.0,12.0,1
172.0,13.0,1
172.0,14.0,1
172.0,17.0,1
172.0,18.0,1
172.0,20.0,1
172.0,21.0,1
172.0,22.0,1
172.0,26.0,1
172.0,27.0,1
172.0,28.0,1
172.0,31.0,1
172.0,39.0,1
172.0,43.0,1
172.0,44.0,1
172.0,70.0,2
172.0,74.0,2
172.0,84.0,2
172.0,85.0,2
172.0,87.0,2
172.0,88.0,2
172.0,89.0,2
172.0,90.0,2
173.0,0.0,1
173.0,1.0,1
173.0,2.0,1
173.0,3.0,1
173.0,4.0,1
173.0,5.0,1
173.0,6.0,1
173.0,7.0,1
173.0,8.0,1
173.0,9.0,1
173.0,10.0,1
173.0,11.0,1
173.0,12.0,1
173.0,13.0,1
173.0,17.0,1
173.0,18.0,1
173.0,24.0,1
173.0,25.0,1
173.0,26.0,1
173.0,27.0,1
173.0,30.0,1
173.0,31.0,1
173.0,33.0,1
173.0,34.0,1
173.0,37.0,1
173.0,38.0,1
173.0,39.0,1
173.0,40.0,1
173.0,46.0,1
173.0,61.0,2
173.0,66.0,2
173.0,72.0,2
173.0,73.0,2
173.0,84.0,2
173.0,89.0,2
173.0,90.0,2
174.0,0.0,1
174.0,1.0,1
174.0,2.0,1
174.0,3.0,1
174.0,4.0,1
174.0,5.0,1
174.0,6.0,1
174.0,7.0,1
174.0,8.0,1
174.0,9.0,1
174.0,10.0,1
174.0,11.0,1
174.0,12.0,1
174.0,13.0,1
174.0,14.0,1
174.0,15.0,1
174.0,16.0,1
174.0,17.0,1
174.0,24.0,1
174.0,25.0,1
174.0,26.0,1
174.0,27.0,1
174.0,30.0,1
174.0,31.0,1
174.0,33.0,1
174.0,36.0,1
174.0,37.0,1
174.0,38.0,1
174.0,40.0,1
174.0,41.0,1
174.0,42.0,1
174.0,56.0,2
174.0,73.0,2
174.0,75.0,2
174.0,78.0,2
174.0,83.0,2
174.0,84.0,2
174.0,85.0,2
174.0,89.0,2
174.0,90.0,2
175.0,-15.0,1
175.0,-14.0,1
175.0,1.0,1
175.0,2.0,1
175.0,3.0,1
175.0,4.0,1
175.0,5.0,1
175.0,6.0,1
175.0,7.0,1
175.0,8.0,1
175.0,9.0,1
175.0,10.0,1
175.0,11.0,1
175.0,12.0,1
175.0,14.0,1
175.0,15.0,1
175.0,16.0,1
175.0,25.0,1
175.0,26.0,1
175.0,27.0,1
175.0,31.0,1
175.0,32.0,1
175.0,34.0,1
175.0,35.0,1
175.0,36.0,1
175.0,37.0,1
175.0,38.0,1
175.0,39.0,1
175.0,40.0,1
175.0,41.0,1
175.0,42.0,1
175.0,71.0,2
175.0,74.0,2
175.0,83.0,2
175.0,84.0,2
175.0,85.0,2
175.0,87.0,2
175.0,88.0,2
175.0,89.0,2
175.0,90.0,2
176.0,2.0,1
176.0,3.0,1
176.0,4.0,1
176.0,5.0,1
176.0,6.0,1
176.0,7.0,1
176.0,8.0,1
176.0,9.0,1
176.0,10.0,1
176.0,15.0,1
176.0,16.0,1
176.0,28.0,1
176.0,29.0,1
176.0,30.0,1
176.0,32.0,1
176.0,33.0,1
176.0,35.0,1
176.0,36.0,1
176.0,37.0,1
176.0,38.0,1
176.0,40.0,1
176.0,42.0,1
176.0,71.0,2
176.0,72.0,2
176.0,83.0,2
176.0,84.0,2
176.0,85.0,2
176.0,87.0,2
176.0,88.0,2
176.0,89.0,2
176.0,90.0,2
177.0,3.0,1
177.0,4.0,1
177.0,5.0,1
177.0,6.0,1
177.0,7.0,1
177.0,8.0,1
177.0,9.0,1
177.0,10.0,1
177.0,26.0,1
177.0,27.0,1
177.0,28.0,1
177.0,29.0,1
177.0,30.0,1
177.0,35.0,1
177.0,36.0,1
177.0,37.0,1
177.0,38.0,1
177.0,39.0,1
177.0,40.0,1
177.0,42.0,1
177.0,43.0,1
177.0,44.0,1
177.0,61.0,2
177.0,70.0,2
177.0,72.0,2
177.0,83.0,2
177.0,84.0,2
177.0,85.0,2
177.0,88.0,2
177.0,89.0,2
177.0,90.0,2
178.0,3.0,1
178.0,4.0,1
178.0,5.0,1
178.0,6.0,1
178.0,7.0,1
178.0,8.0,1
178.0,9.0,1
178.0,10.0,1
178.0,11.0,1
178.0,12.0,1
178.0,13.0,1
178.0,14.0,1
178.0,21.0,1
178.0,25.0,1
178.0,26.0,1
178.0,27.0,1
178.0,28.0,1
178.0,29.0,1
178.0,30.0,1
178.0,33.0,1
178.0,36.0,1
178.0,37.0,1
178.0,38.0,1
178.0,39.0,1
178.0,40.0,1
178.0,41.0,1
178.0,46.0,1
178.0,59.0,2
178.0,63.0,2
178.0,83.0,2
178.0,84.0,2
178.0,86.0,2
178.0,87.0,2
178.0,88.0,2
178.0,89.0,2
178.0,90.0,2
179.0,-61.0,2
179.0,2.0,1
179.0,3.0,1
179.0,4.0,1
179.0,5.0,1
179.0,6.0,1
179.0,7.0,1
179.0,8.0,1
179.0,9.0,1
179.0,10.0,1
179.0,11.0,1
179.0,12.0,1
179.0,15.0,1
179.0,16.0,1
179.0,20.0,1
179.0,21.0,1
179.0,22.0,1
179.0,23.0,1
179.0,24.0,1
179.0,25.0,1
179.0,26.0,1
179.0,27.0,1
179.0,29.0,1
179.0,31.0,1
179.0,32.0,1
179.0,36.0,1
179.0,37.0,1
179.0,38.0,1
179.0,39.0,1
179.0,40.0,1
179.0,41.0,1
179.0,42.0,1
179.0,47.0,1
179.0,57.0,2
179.0,61.0,2
179.0,83.0,2
179.0,84.0,2
179.0,87.0,2
179.0,88.0,2
179.0,89.0,2
179.0,90.0,2
180.0,-25.0,1
180.0,2.0,1
180.0,3.0,1
180.0,4.0,1
180.0,5.0,1
180.0,6.0,1
180.0,7.0,1
180.0,8.0,1
180.0,9.0,1
180.0,10.0,1
180.0,11.0,1
180.0,12.0,1
180.0,20.0,1
180.0,21.0,1
180.0,24.0,1
180.0,26.0,1
180.0,32.0,1
180.0,36.0,1
180.0,37.0,1
180.0,38.0,1
180.0,39.0,1
180.0,40.0,1
180.0,41.0,1
180.0,42.0,1
180.0,44.0,1
180.0,45.0,1
180.0,49.0,1
180.0,50.0,1
180.0,54.0,1
180.0,55.0,1
180.0,56.0,2
180.0,57.0,2
180.0,60.0,2
180.0,84.0,2
180.0,88.0,2
180.0,89.0,2
180.0,90.0,2